Time,Channel A,Channel B
(s),(mV),(V)

9.73333384,10.17580000,0.00000000
9.86666718,9.90111100,0.00976682
10.00000052,10.82896000,0.00000000
10.13333386,10.21243000,0.01953363
10.26666720,9.93163200,0.00976682
10.40000054,10.82896000,-0.01220852
10.53333388,10.21243000,0.00000000
10.66666722,10.07203000,0.01953363
10.80000056,10.86558000,-0.02197534
10.93333390,10.13918000,-0.02197534
11.06666724,9.96825800,0.00000000
11.20000058,10.96936000,-0.01220852
11.33333392,10.13918000,0.00000000
11.46666726,10.07203000,-0.01220852
11.60000060,11.00598000,-0.02197534
11.73333395,10.13918000,-0.01220852
11.86666729,10.10866000,-0.02197534
12.00000063,10.79844000,0.00000000
12.13333397,9.96825800,0.00976682
12.26666731,10.07203000,-0.01220852
12.40000065,10.93273000,0.00000000
12.53333399,10.13918000,0.01953363
12.66666733,10.10866000,0.00976682
12.80000067,10.86558000,0.00000000
12.93333401,9.93163200,0.00000000
13.06666735,10.21243000,0.00000000
13.20000069,10.86558000,0.02930045
13.33333403,10.07203000,-0.02197534
13.46666737,10.03540000,0.00000000
13.60000071,10.90221000,-0.01220852
13.73333405,10.13918000,-0.02197534
13.86666739,10.21243000,-0.01220852
14.00000073,10.93273000,0.01953363
14.13333407,9.96825800,-0.01220852
14.26666741,10.24295000,0.00976682
14.40000075,10.96936000,-0.03174216
14.53333409,9.96825800,-0.01220852
14.66666743,10.24295000,0.00976682
14.80000077,10.90221000,0.00000000
14.93333411,9.96825800,-0.02197534
15.06666745,10.24295000,-0.02197534
15.20000079,10.90221000,0.00000000
15.33333413,10.10866000,0.01953363
15.46666747,10.27957000,-0.01220852
15.60000081,10.93273000,0.00976682
15.73333415,10.00488000,-0.02197534
15.86666749,10.21243000,0.00976682
16.00000083,10.82896000,0.00000000
16.13333417,9.96825800,0.00976682
16.26666752,10.27957000,0.00000000
16.40000086,10.86558000,0.00976682
16.53333420,10.13918000,0.01953363
16.66666754,10.38335000,-0.01220852
16.80000088,10.86558000,0.00000000
16.93333422,9.79733800,-0.02197534
17.06666756,10.27957000,0.00000000
17.20000090,10.82896000,-0.01220852
17.33333424,9.82786000,-0.01220852
17.46666758,10.41997000,0.01953363
17.60000092,10.79844000,-0.02197534
17.73333426,10.03540000,-0.02197534
17.86666760,10.51764000,0.01953363
18.00000094,10.79844000,0.00976682
18.13333428,9.79733800,-0.01220852
18.26666762,10.48712000,-0.03174216
18.40000096,10.96936000,-0.01220852
18.53333430,9.69356600,-0.01220852
18.66666764,10.59089000,0.00000000
18.80000098,10.79844000,-0.02197534
18.93333432,9.72408800,-0.02197534
19.06666766,10.41997000,0.01953363
19.20000100,10.62141000,-0.01220852
19.33333434,9.72408800,0.00976682
19.46666768,10.59089000,-0.02197534
19.60000102,10.72519000,-0.01220852
19.73333436,9.82786000,-0.01220852
19.86666770,10.65804000,0.00000000
20.00000104,10.69466000,0.00000000
20.13333438,9.72408800,-0.02197534
20.26666772,10.69466000,0.00000000
20.40000106,10.59089000,0.00976682
20.53333440,9.82786000,-0.03174216
20.66666774,10.55427000,0.00000000
20.80000108,10.72519000,-0.01220852
20.93333443,9.76071300,-0.01220852
21.06666777,10.55427000,0.00976682
21.20000111,10.65804000,0.00000000
21.33333445,9.58979300,0.00000000
21.46666779,10.55427000,0.00976682
21.60000113,10.51764000,0.00000000
21.73333447,9.72408800,-0.01220852
21.86666781,10.72519000,0.00000000
22.00000115,10.41997000,0.01953363
22.13333449,9.90111100,0.00000000
22.26666783,10.51764000,0.00976682
22.40000117,10.59089000,0.00000000
22.53333451,9.72408800,0.00000000
22.66666785,10.79844000,-0.01220852
22.80000119,10.51764000,0.00000000
22.93333453,9.79733800,0.00000000
23.06666787,10.79844000,-0.01220852
23.20000121,10.34672000,-0.01220852
23.33333455,9.72408800,0.00000000
23.46666789,10.86558000,0.00000000
23.60000123,10.31620000,0.00000000
23.73333457,9.69356600,0.00000000
23.86666791,10.86558000,0.01953363
24.00000125,10.31620000,0.01953363
24.13333459,9.86448500,-0.01220852
24.26666793,10.65804000,-0.02197534
24.40000127,10.27957000,0.00000000
24.53333461,9.76071300,0.00000000
24.66666795,10.90221000,0.00000000
24.80000129,10.24295000,0.01953363
24.93333463,9.86448500,0.00000000
25.06666797,10.79844000,-0.01220852
25.20000131,10.24295000,0.01953363
25.33333465,9.93163200,-0.01220852
25.46666799,10.86558000,-0.01220852
25.60000134,10.17580000,-0.01220852
25.73333468,9.82786000,-0.02197534
25.86666802,10.93273000,0.01953363
26.00000136,10.24295000,-0.01220852
26.13333470,9.90111100,0.00976682
26.26666804,10.82896000,-0.03174216
26.40000138,10.13918000,0.00976682
26.53333472,9.90111100,0.00976682
26.66666806,10.93273000,0.00976682
26.80000140,10.10866000,-0.01220852
26.93333474,9.96825800,-0.01220852
27.06666808,10.82896000,-0.01220852
27.20000142,10.03540000,0.00976682
27.33333476,10.07203000,-0.02197534
27.46666810,10.86558000,-0.01220852
27.60000144,10.07203000,-0.03174216
27.73333478,9.90111100,0.00000000
27.86666812,10.90221000,-0.02197534
28.00000146,10.00488000,0.00976682
28.13333480,10.13918000,-0.01220852
28.26666814,10.79844000,-0.01220852
28.40000148,10.03540000,-0.02197534
28.53333482,10.10866000,0.00976682
28.66666816,10.82896000,0.00976682
28.80000150,10.03540000,-0.01220852
28.93333484,10.07203000,-0.01220852
29.06666818,10.96936000,-0.01220852
29.20000152,10.13918000,0.00000000
29.33333486,10.03540000,0.00000000
29.46666820,10.90221000,-0.01220852
29.60000154,10.13918000,0.00976682
29.73333488,10.24295000,0.00000000
29.86666822,11.07313000,0.00000000
30.00000156,10.00488000,0.00000000
30.13333490,10.03540000,0.00000000
30.26666825,10.96936000,0.00976682
30.40000159,9.93163200,-0.01220852
30.53333493,10.10866000,0.00976682
30.66666827,11.03650000,0.00976682
30.80000161,9.96825800,-0.02197534
30.93333495,10.24295000,0.00976682
31.06666829,10.96936000,0.00976682
31.20000163,9.90111100,0.00976682
31.33333497,10.24295000,-0.02197534
31.46666831,10.86558000,0.00000000
31.60000165,10.00488000,0.00000000
31.73333499,10.24295000,0.00976682
31.86666833,11.00598000,0.00000000
32.00000167,9.93163200,-0.01220852
32.13333501,10.34672000,-0.01220852
32.26666835,10.86558000,-0.01220852
32.40000169,9.90111100,0.01953363
32.53333503,10.38335000,0.00976682
32.66666837,10.79844000,-0.02197534
32.80000171,9.93163200,0.00976682
32.93333505,10.48712000,0.00000000
33.06666839,10.79844000,0.00000000
33.20000173,9.93163200,0.02930045
33.33333507,10.48712000,-0.02197534
33.46666841,10.79844000,0.01953363
33.60000175,9.79733800,0.00000000
33.73333509,10.27957000,-0.03174216
33.86666843,10.72519000,0.00000000
34.00000177,9.82786000,0.01953363
34.13333511,10.55427000,-0.02197534
34.26666845,10.76181000,0.00976682
34.40000179,9.86448500,-0.02197534
34.53333513,10.38335000,-0.02197534
34.66666847,10.72519000,0.00976682
34.80000181,9.86448500,0.01953363
34.93333516,10.55427000,0.00000000
35.06666850,10.59089000,0.01953363
35.20000184,9.65694000,-0.01220852
35.33333518,10.48712000,0.00976682
35.46666852,10.72519000,-0.01220852
35.60000186,9.76071300,-0.03174216
35.73333520,10.51764000,0.00000000
35.86666854,10.72519000,0.00000000
36.00000188,10.03540000,0.00976682
36.13333522,10.45049000,0.01953363
36.26666856,10.55427000,0.00976682
36.40000190,9.79733800,-0.01220852
36.53333524,10.55427000,0.04150897
36.66666858,10.65804000,-0.01220852
36.80000192,10.00488000,0.00000000
36.93333526,10.72519000,0.00000000
37.06666860,10.51764000,0.00976682
37.20000194,9.72408800,0.00000000
37.33333528,10.72519000,0.00000000
37.46666862,10.62141000,0.01953363
37.60000196,9.76071300,0.00976682
37.73333530,10.62141000,0.00976682
37.86666864,10.55427000,0.00976682
38.00000198,9.82786000,-0.01220852
38.13333532,10.69466000,0.00000000
38.26666866,10.34672000,-0.02197534
38.40000200,9.82786000,-0.01220852
38.53333534,10.65804000,0.00000000
38.66666868,10.55427000,0.00976682
38.80000202,9.79733800,-0.01220852
38.93333536,10.69466000,-0.02197534
39.06666870,10.41997000,0.00000000
39.20000204,9.69356600,-0.01220852
39.33333538,10.69466000,0.00000000
39.46666873,10.45049000,-0.02197534
39.60000207,9.79733800,0.00000000
39.73333541,10.90221000,0.00976682
39.86666875,10.38335000,-0.01220852
40.00000209,9.69356600,-0.01220852
40.13333543,10.72519000,0.00976682
40.26666877,10.38335000,0.00000000
40.40000211,9.82786000,0.00000000
40.53333545,10.62141000,0.02930045
40.66666879,10.38335000,-0.01220852
40.80000213,9.79733800,0.01953363
40.93333547,10.76181000,0.00000000
41.06666881,10.31620000,0.01953363
41.20000215,9.82786000,0.00000000
41.33333549,10.79844000,0.00976682
41.46666883,10.45049000,0.00976682
41.60000217,9.86448500,0.00976682
41.73333551,10.79844000,-0.02197534
41.86666885,10.27957000,-0.02197534
42.00000219,9.90111100,0.00000000
42.13333553,10.79844000,0.00000000
42.26666887,10.27957000,0.00000000
42.40000221,9.96825800,0.01953363
42.53333555,10.82896000,0.02930045
42.66666889,10.24295000,-0.01220852
42.80000223,9.93163200,0.00976682
42.93333557,10.86558000,-0.02197534
43.06666891,10.27957000,0.02930045
43.20000225,9.86448500,-0.01220852
43.33333559,10.86558000,0.02930045
43.46666893,9.93163200,-0.02197534
43.60000227,9.86448500,0.00976682
43.73333561,10.90221000,0.01953363
43.86666895,10.17580000,0.01953363
44.00000229,9.90111100,0.00976682
44.13333564,10.90221000,0.05127579
44.26666898,10.21243000,-0.02197534
44.40000232,10.03540000,0.00000000
44.53333566,10.90221000,0.00000000
44.66666900,10.10866000,-0.01220852
44.80000234,9.96825800,0.01953363
44.93333568,11.03650000,-0.03174216
45.06666902,10.07203000,0.02930045
45.20000236,9.79733800,0.00976682
45.33333570,10.82896000,0.01953363
45.46666904,10.07203000,-0.03174216
45.60000238,10.10866000,0.00000000
45.73333572,10.93273000,0.00000000
45.86666906,10.17580000,0.00000000
46.00000240,10.07203000,-0.02197534
46.13333574,10.86558000,-0.01220852
46.26666908,10.00488000,0.01953363
46.40000242,10.03540000,0.00976682
46.53333576,10.90221000,0.00000000
46.66666910,9.96825800,0.00000000
46.80000244,10.10866000,0.00976682
46.93333578,10.86558000,0.00976682
47.06666912,10.17580000,-0.01220852
47.20000246,10.00488000,0.01953363
47.33333580,10.82896000,-0.01220852
47.46666914,10.17580000,0.00000000
47.60000248,10.17580000,0.00000000
47.73333582,11.00598000,-0.01220852
47.86666916,10.00488000,0.01953363
48.00000250,10.03540000,0.00000000
48.13333584,10.93273000,0.00000000
48.26666918,10.07203000,0.00000000
48.40000252,10.13918000,0.00976682
48.53333586,10.86558000,-0.01220852
48.66666920,9.93163200,0.00000000
48.80000255,10.07203000,0.00000000
48.93333589,10.90221000,0.00000000
49.06666923,10.00488000,0.00976682
49.20000257,10.17580000,0.00000000
49.33333591,10.86558000,-0.01220852
49.46666925,10.13918000,0.00000000
49.60000259,10.13918000,-0.01220852
49.73333593,10.93273000,0.00976682
49.86666927,10.00488000,0.01953363
50.00000261,10.17580000,0.00000000
50.13333595,11.07313000,-0.02197534
50.26666929,10.03540000,0.00976682
50.40000263,10.17580000,0.00000000
50.53333597,10.93273000,-0.01220852
50.66666931,9.90111100,0.01953363
50.80000265,10.17580000,0.00000000
50.93333599,10.96936000,-0.01220852
51.06666933,10.03540000,-0.01220852
51.20000267,10.21243000,-0.01220852
51.33333601,10.90221000,0.00976682
51.46666935,9.93163200,-0.01220852
51.60000269,10.34672000,-0.01220852
51.73333603,10.86558000,0.00976682
51.86666937,10.03540000,0.00000000
52.00000271,10.21243000,0.00000000
52.13333605,10.79844000,0.00000000
52.26666939,9.93163200,0.02930045
52.40000273,10.24295000,-0.01220852
52.53333607,10.82896000,-0.01220852
52.66666941,10.00488000,-0.01220852
52.80000275,10.34672000,-0.02197534
52.93333609,10.93273000,0.00000000
53.06666943,9.86448500,0.01953363
53.20000277,10.48712000,-0.01220852
53.33333611,10.79844000,-0.01220852
53.46666946,9.93163200,-0.01220852
53.60000280,10.41997000,0.01953363
53.73333614,10.90221000,0.00000000
53.86666948,9.86448500,-0.01220852
54.00000282,10.45049000,-0.02197534
54.13333616,10.90221000,0.00000000
54.26666950,9.93163200,-0.02197534
54.40000284,10.41997000,0.00976682
54.53333618,10.79844000,0.00000000
54.66666952,9.79733800,0.00000000
54.80000286,10.55427000,0.00976682
54.93333620,10.72519000,0.00976682
55.06666954,9.86448500,0.00000000
55.20000288,10.38335000,-0.01220852
55.33333622,10.86558000,0.00000000
55.46666956,9.86448500,-0.01220852
55.60000290,10.55427000,-0.02197534
55.73333624,10.90221000,0.00000000
55.86666958,9.93163200,-0.01220852
56.00000292,10.48712000,-0.01220852
56.13333626,10.82896000,0.00976682
56.26666960,9.90111100,0.00000000
56.40000294,10.55427000,-0.02197534
56.53333628,10.69466000,0.01953363
56.66666962,9.90111100,0.00000000
56.80000296,10.59089000,-0.03174216
56.93333630,10.79844000,0.00000000
57.06666964,9.82786000,0.00976682
57.20000298,10.48712000,-0.04395068
57.33333632,10.72519000,0.00976682
57.46666966,9.86448500,-0.01220852
57.60000300,10.62141000,-0.02197534
57.73333634,10.59089000,-0.02197534
57.86666968,9.86448500,-0.01220852
58.00000302,10.79844000,-0.02197534
58.13333637,10.82896000,0.00976682
58.26666971,9.79733800,0.00976682
58.40000305,10.69466000,-0.03174216
58.53333639,10.65804000,0.00000000
58.66666973,9.58979300,-0.02197534
58.80000307,10.55427000,-0.01220852
58.93333641,10.59089000,-0.02197534
59.06666975,9.76071300,-0.01220852
59.20000309,10.55427000,-0.03174216
59.33333643,10.62141000,0.00000000
59.46666977,9.72408800,0.00000000
59.60000311,10.72519000,-0.02197534
59.73333645,10.48712000,0.00976682
59.86666979,9.76071300,0.00976682
60.00000313,10.72519000,0.00000000
60.13333647,10.69466000,0.00976682
60.26666981,9.79733800,0.00000000
60.40000315,10.86558000,-0.01220852
60.53333649,10.41997000,0.00000000
60.66666983,9.69356600,0.00976682
60.80000317,10.76181000,0.00000000
60.93333651,10.38335000,0.00976682
61.06666985,9.76071300,0.00000000
61.20000319,10.65804000,0.00976682
61.33333653,10.31620000,0.00000000
61.46666987,9.76071300,0.01953363
61.60000321,10.76181000,0.00976682
61.73333655,10.27957000,-0.01220852
61.86666989,9.90111100,0.00000000
62.00000323,10.72519000,0.00976682
62.13333657,10.31620000,-0.01220852
62.26666991,9.86448500,-0.01220852
62.40000325,10.86558000,-0.01220852
62.53333659,10.38335000,-0.03174216
62.66666993,9.82786000,0.00000000
62.80000328,10.82896000,0.00000000
62.93333662,10.21243000,0.00000000
63.06666996,9.86448500,0.00000000
63.20000330,10.93273000,0.00000000
63.33333664,10.31620000,-0.01220852
63.46666998,10.00488000,0.00000000
63.60000332,10.79844000,0.00000000
63.73333666,10.34672000,0.01953363
63.86667000,9.96825800,-0.01220852
64.00000334,10.76181000,0.01953363
64.13333668,10.31620000,0.00976682
64.26667002,9.86448500,-0.01220852
64.40000336,10.90221000,0.00000000
64.53333670,10.21243000,-0.02197534
64.66667004,9.93163200,-0.01220852
64.80000338,10.76181000,0.00000000
64.93333672,10.17580000,-0.02197534
65.06667006,10.00488000,-0.03174216
65.20000340,10.93273000,-0.03174216
65.33333674,10.17580000,0.00000000
65.46667008,10.07203000,0.00000000
65.60000342,10.86558000,0.02930045
65.73333676,10.10866000,0.00000000
65.86667010,9.96825800,-0.02197534
66.00000344,10.90221000,0.00976682
66.13333678,10.10866000,-0.01220852
66.26667012,10.03540000,0.00000000
66.40000346,11.00598000,-0.01220852
66.53333680,10.00488000,0.02930045
66.66667014,9.86448500,0.00976682
66.80000348,10.93273000,0.00000000
66.93333682,10.07203000,0.00000000
67.06667016,10.07203000,0.00000000
67.20000350,10.72519000,0.00000000
67.33333685,10.03540000,0.00000000
67.46667019,10.07203000,0.00000000
67.60000353,10.86558000,-0.01220852
67.73333687,10.03540000,-0.01220852
67.86667021,10.10866000,-0.01220852
68.00000355,10.90221000,0.00976682
68.13333689,10.00488000,0.00000000
68.26667023,10.10866000,-0.01220852
68.40000357,10.86558000,-0.01220852
68.53333691,9.96825800,-0.04395068
68.66667025,10.17580000,-0.01220852
68.80000359,10.96936000,-0.02197534
68.93333693,9.93163200,-0.02197534
69.06667027,10.31620000,-0.01220852
69.20000361,10.90221000,0.00000000
69.33333695,9.86448500,-0.03174216
69.46667029,10.41997000,0.00000000
69.60000363,10.93273000,0.00000000
69.73333697,10.17580000,11.82273000
69.86667031,10.27957000,11.81297000
70.00000365,10.59089000,11.85447000
70.13333699,10.21243000,11.84471000
70.26667033,10.27957000,11.80320000
70.40000367,10.59089000,11.83494000
70.53333701,10.03540000,11.83494000
70.66667035,10.41997000,11.83494000
70.80000369,10.59089000,11.84471000
70.93333703,10.13918000,11.86424000
71.06667037,10.38335000,11.83494000
71.20000371,10.62141000,11.84471000
71.33333705,10.03540000,11.83494000
71.46667039,10.45049000,11.82273000
71.60000373,10.65804000,11.83494000
71.73333707,9.96825800,11.83494000
71.86667041,10.48712000,11.85447000
72.00000376,10.55427000,11.82273000
72.13333710,10.10866000,11.84471000
72.26667044,10.34672000,11.84471000
72.40000378,10.59089000,11.85447000
72.53333712,9.96825800,11.83494000
72.66667046,10.48712000,11.84471000
72.80000380,10.45049000,11.85447000
72.93333714,9.96825800,11.83494000
73.06667048,10.38335000,11.83494000
73.20000382,10.51764000,11.84471000
73.33333716,10.00488000,11.83494000
73.46667050,10.34672000,11.83494000
73.60000384,10.45049000,11.86424000
73.73333718,9.96825800,11.84471000
73.86667052,10.51764000,11.83494000
74.00000386,10.55427000,11.83494000
74.13333720,10.03540000,11.81297000
74.26667054,10.51764000,11.84471000
74.40000388,10.59089000,11.84471000
74.53333722,9.93163200,11.85447000
74.66667056,10.45049000,11.84471000
74.80000390,10.45049000,11.83494000
74.93333724,10.00488000,11.84471000
75.06667058,10.62141000,11.85447000
75.20000392,10.45049000,11.85447000
75.33333726,10.00488000,11.83494000
75.46667060,10.55427000,11.84471000
75.60000394,10.41997000,11.85447000
75.73333728,9.82786000,11.85447000
75.86667062,10.51764000,11.85447000
76.00000396,10.31620000,11.87645000
76.13333730,10.13918000,11.87645000
76.26667064,10.62141000,11.85447000
76.40000398,10.38335000,11.86424000
76.53333732,10.21243000,11.85447000
76.66667067,10.59089000,11.85447000
76.80000401,10.31620000,11.86424000
76.93333735,10.13918000,11.83494000
77.06667069,10.59089000,11.83494000
77.20000403,10.38335000,11.82273000
77.33333737,10.03540000,11.84471000
77.46667071,10.55427000,11.86424000
77.60000405,10.59089000,11.86424000
77.73333739,10.07203000,11.86424000
77.86667073,10.65804000,11.84471000
78.00000407,10.27957000,11.83494000
78.13333741,9.90111100,11.85447000
78.26667075,10.62141000,11.84471000
78.40000409,10.21243000,11.83494000
78.53333743,10.03540000,11.85447000
78.66667077,10.65804000,11.83494000
78.80000411,10.34672000,11.83494000
78.93333745,10.03540000,11.84471000
79.06667079,10.76181000,11.84471000
79.20000413,10.27957000,11.87645000
79.33333747,10.10866000,11.84471000
79.46667081,10.62141000,11.84471000
79.60000415,10.31620000,11.83494000
79.73333749,10.00488000,11.85447000
79.86667083,10.69466000,11.83494000
80.00000417,10.34672000,11.85447000
80.13333751,10.17580000,11.86424000
80.26667085,10.62141000,11.85447000
80.40000419,10.31620000,11.87645000
80.53333753,10.13918000,11.84471000
80.66667087,10.79844000,11.83494000
80.80000421,10.45049000,11.83494000
80.93333755,10.03540000,11.85447000
81.06667089,10.55427000,11.85447000
81.20000423,10.31620000,11.82273000
81.33333758,9.96825800,11.85447000
81.46667092,10.69466000,11.86424000
81.60000426,10.17580000,11.85447000
81.73333760,10.03540000,11.83494000
81.86667094,10.79844000,11.86424000
82.00000428,10.21243000,11.84471000
82.13333762,10.07203000,11.85447000
82.26667096,10.69466000,11.85447000
82.40000430,10.34672000,11.85447000
82.53333764,10.13918000,11.83494000
82.66667098,10.69466000,11.83494000
82.80000432,10.21243000,11.86424000
82.93333766,10.17580000,11.83494000
83.06667100,10.79844000,11.84471000
83.20000434,10.21243000,11.84471000
83.33333768,10.13918000,11.84471000
83.46667102,10.69466000,11.85447000
83.60000436,10.10866000,11.84471000
83.73333770,10.17580000,11.85447000
83.86667104,10.93273000,11.83494000
84.00000438,10.03540000,11.87645000
84.13333772,10.21243000,11.87645000
84.26667106,10.72519000,11.85447000
84.40000440,10.17580000,11.85447000
84.53333774,10.24295000,11.85447000
84.66667108,10.62141000,11.85447000
84.80000442,10.24295000,11.85447000
84.93333776,10.10866000,11.84471000
85.06667110,10.72519000,11.84471000
85.20000444,10.03540000,11.86424000
85.33333778,10.27957000,11.81297000
85.46667112,10.76181000,11.83494000
85.60000446,9.96825800,11.84471000
85.73333780,10.17580000,11.85447000
85.86667114,10.76181000,11.83494000
86.00000449,10.10866000,11.85447000
86.13333783,10.31620000,11.84471000
86.26667117,10.62141000,11.84471000
86.40000451,10.17580000,11.87645000
86.53333785,10.31620000,11.85447000
86.66667119,10.62141000,11.85447000
86.80000453,10.10866000,11.86424000
86.93333787,10.34672000,11.84471000
87.06667121,10.65804000,11.83494000
87.20000455,10.17580000,11.83494000
87.33333789,10.24295000,11.85447000
87.46667123,10.65804000,11.84471000
87.60000457,10.10866000,11.84471000
87.73333791,10.27957000,11.84471000
87.86667125,10.72519000,11.83494000
88.00000459,10.10866000,11.84471000
88.13333793,10.27957000,11.85447000
88.26667127,10.55427000,11.84471000
88.40000461,10.00488000,11.85447000
88.53333795,10.34672000,11.84471000
88.66667129,10.72519000,11.85447000
88.80000463,10.24295000,11.85447000
88.93333797,10.17580000,11.85447000
89.06667131,10.69466000,11.86424000
89.20000465,10.07203000,11.83494000
89.33333799,10.41997000,11.85447000
89.46667133,10.65804000,11.85447000
89.60000467,10.10866000,11.84471000
89.73333801,10.34672000,11.84471000
89.86667135,10.62141000,11.85447000
90.00000469,10.10866000,11.85447000
90.13333803,10.34672000,11.84471000
90.26667137,10.55427000,11.85447000
90.40000471,9.96825800,11.83494000
90.53333806,10.48712000,11.85447000
90.66667140,10.55427000,11.84471000
90.80000474,10.03540000,11.84471000
90.93333808,10.45049000,11.86424000
91.06667142,10.69466000,11.85447000
91.20000476,10.13918000,11.86424000
91.33333810,10.38335000,11.84471000
91.46667144,10.62141000,11.85447000
91.60000478,9.93163200,11.81297000
91.73333812,10.41997000,11.84471000
91.86667146,10.59089000,11.83494000
92.00000480,10.17580000,11.84471000
92.13333814,10.48712000,11.87645000
92.26667148,10.65804000,11.83494000
92.40000482,9.96825800,11.86424000
92.53333816,10.59089000,11.84471000
92.66667150,10.48712000,11.85447000
92.80000484,9.96825800,11.85447000
92.93333818,10.48712000,11.85447000
93.06667152,10.51764000,11.88622000
93.20000486,9.96825800,11.83494000
93.33333820,10.55427000,11.84471000
93.46667154,10.51764000,11.83494000
93.60000488,10.00488000,11.87645000
93.73333822,10.59089000,11.85447000
93.86667156,10.51764000,11.82273000
94.00000490,10.03540000,11.83494000
94.13333824,10.45049000,11.85447000
94.26667158,10.59089000,11.85447000
94.40000492,10.07203000,11.86424000
94.53333826,10.55427000,11.87645000
94.66667160,10.65804000,11.85447000
94.80000494,10.00488000,11.86424000
94.93333828,10.51764000,11.87645000
95.06667162,10.48712000,11.85447000
95.20000497,10.10866000,11.84471000
95.33333831,10.45049000,11.86424000
95.46667165,10.51764000,11.84471000
95.60000499,10.03540000,11.86424000
95.73333833,10.65804000,11.82273000
95.86667167,10.48712000,11.84471000
96.00000501,9.93163200,11.84471000
96.13333835,10.51764000,11.85447000
96.26667169,10.45049000,11.87645000
96.40000503,10.00488000,11.86424000
96.53333837,10.45049000,11.85447000
96.66667171,10.38335000,11.84471000
96.80000505,9.82786000,11.83494000
96.93333839,10.62141000,11.86424000
97.06667173,10.38335000,11.83494000
97.20000507,9.93163200,11.84471000
97.33333841,10.62141000,11.87645000
97.46667175,10.55427000,11.85447000
97.60000509,10.13918000,11.84471000
97.73333843,10.59089000,11.83494000
97.86667177,10.41997000,11.86424000
98.00000511,10.07203000,11.84471000
98.13333845,10.59089000,11.85447000
98.26667179,10.48712000,11.85447000
98.40000513,10.03540000,11.84471000
98.53333847,10.48712000,11.83494000
98.66667181,10.34672000,11.86424000
98.80000515,10.10866000,11.85447000
98.93333849,10.62141000,11.85447000
99.06667183,10.38335000,11.84471000
99.20000517,10.07203000,11.86424000
99.33333851,10.62141000,11.83494000
99.46667185,10.17580000,11.86424000
99.60000519,9.96825800,11.84471000
99.73333853,10.72519000,11.86424000
99.86667188,10.41997000,11.86424000
100.00000522,10.00488000,11.85447000
100.13333856,10.65804000,11.84471000
100.26667190,10.38335000,11.86424000
100.40000524,10.10866000,11.83494000
100.53333858,10.62141000,11.85447000
100.66667192,10.27957000,11.82273000
100.80000526,10.24295000,11.87645000
100.93333860,10.69466000,11.87645000
101.06667194,10.34672000,11.87645000
101.20000528,10.07203000,11.86424000
101.33333862,10.65804000,11.88622000
101.46667196,10.24295000,11.95947000
101.60000530,10.17580000,12.08644000
