Time,Channel A,Channel B
(s),(mV),(V)

335.86668418,14.03980000,11.92773000
336.00001752,13.41716000,11.90819000
336.13335086,13.35002000,11.92773000
336.26668420,13.79563000,11.91796000
336.40001754,13.49042000,11.94970000
336.53335088,13.35002000,11.93993000
336.66668423,14.00317000,11.92773000
336.80001757,13.59419000,11.92773000
336.93335091,13.35002000,11.93993000
337.06668425,14.07642000,11.90819000
337.20001759,13.41716000,11.91796000
337.33335093,13.24625000,11.90819000
337.46668427,14.03980000,11.94970000
337.60001761,13.66133000,11.91796000
337.73335095,13.38664000,11.91796000
337.86668429,13.93603000,11.92773000
338.00001763,13.62471000,11.91796000
338.13335097,13.35002000,11.91796000
338.26668431,13.97265000,11.93993000
338.40001765,13.59419000,11.92773000
338.53335099,13.28287000,11.91796000
338.66668433,14.03980000,11.92773000
338.80001767,13.66133000,11.91796000
338.93335101,13.20962000,11.89598000
339.06668435,13.76511000,11.93993000
339.20001769,13.66133000,11.90819000
339.33335103,13.38664000,11.90819000
339.46668437,13.93603000,11.92773000
339.60001771,13.66133000,11.90819000
339.73335105,13.41716000,11.94970000
339.86668439,13.79563000,11.90819000
340.00001773,13.72848000,11.92773000
340.13335107,13.38664000,11.93993000
340.26668441,13.89940000,11.91796000
340.40001775,13.79563000,11.92773000
340.53335109,13.20962000,11.94970000
340.66668443,13.89940000,11.91796000
340.80001777,13.76511000,11.91796000
340.93335111,13.20962000,11.91796000
341.06668445,13.76511000,11.90819000
341.20001779,13.72848000,11.91796000
341.33335114,13.41716000,11.91796000
341.46668448,13.76511000,11.93993000
341.60001782,13.83225000,11.90819000
341.73335116,13.31339000,11.90819000
341.86668450,13.93603000,11.92773000
342.00001784,13.72848000,11.91796000
342.13335118,13.31339000,11.90819000
342.26668452,13.76511000,11.93993000
342.40001786,13.86888000,11.92773000
342.53335120,13.24625000,11.92773000
342.66668454,13.83225000,11.94970000
342.80001788,13.86888000,11.93993000
342.93335122,13.35002000,11.92773000
343.06668456,13.66133000,11.91796000
343.20001790,13.97265000,11.91796000
343.33335124,13.28287000,11.92773000
343.46668458,13.86888000,11.93993000
343.60001792,14.03980000,11.92773000
343.73335126,13.28287000,11.91796000
343.86668460,13.69186000,11.91796000
344.00001794,13.93603000,11.92773000
344.13335128,13.49042000,11.89598000
344.26668462,13.66133000,11.91796000
344.40001796,13.97265000,11.90819000
344.53335130,13.45379000,11.89598000
344.66668464,13.62471000,11.90819000
344.80001798,13.97265000,11.91796000
344.93335132,13.62471000,11.91796000
345.06668466,13.72848000,11.94970000
345.20001800,13.93603000,11.91796000
345.33335134,13.41716000,11.91796000
345.46668468,13.69186000,11.92773000
345.60001802,13.89940000,11.93993000
345.73335136,13.59419000,11.93993000
345.86668471,13.66133000,11.91796000
346.00001805,14.00317000,11.91796000
346.13335139,13.59419000,11.92773000
346.26668473,13.62471000,11.93993000
346.40001807,14.10695000,11.92773000
346.53335141,13.52094000,11.91796000
346.66668475,13.52094000,11.92773000
346.80001809,14.14357000,11.90819000
346.93335143,13.55756000,11.90819000
347.06668477,13.45379000,11.90819000
347.20001811,14.10695000,11.91796000
347.33335145,13.38664000,11.94970000
347.46668479,13.49042000,11.89598000
347.60001813,14.10695000,11.91796000
347.73335147,13.66133000,11.97168000
347.86668481,13.49042000,11.93993000
348.00001815,14.14357000,11.94970000
348.13335149,13.59419000,11.93993000
348.26668483,13.49042000,11.91796000
348.40001817,14.07642000,11.93993000
348.53335151,13.66133000,11.91796000
348.66668485,13.49042000,11.91796000
348.80001819,13.79563000,11.90819000
348.93335153,13.69186000,11.88622000
349.06668487,13.52094000,11.92773000
349.20001821,14.10695000,11.90819000
349.33335155,13.55756000,11.90819000
349.46668489,13.49042000,11.91796000
349.60001823,13.97265000,11.92773000
349.73335157,13.72848000,11.91796000
349.86668491,13.45379000,11.90819000
350.00001825,14.00317000,11.89598000
350.13335159,13.89940000,11.89598000
350.26668493,13.35002000,11.92773000
350.40001827,14.00317000,11.91796000
350.53335162,13.69186000,11.92773000
350.66668496,13.41716000,11.90819000
350.80001830,14.14357000,11.91796000
350.93335164,13.83225000,11.91796000
351.06668498,13.35002000,11.91796000
351.20001832,14.03980000,11.91796000
351.33335166,13.69186000,11.91796000
351.46668500,13.41716000,11.91796000
351.60001834,13.93603000,11.91796000
351.73335168,13.86888000,11.91796000
351.86668502,13.28287000,11.94970000
352.00001836,14.03980000,11.89598000
352.13335170,14.00317000,11.92773000
352.26668504,13.49042000,11.90819000
352.40001838,13.89940000,11.90819000
352.53335172,13.86888000,11.93993000
352.66668506,13.38664000,11.92773000
352.80001840,13.89940000,11.93993000
352.93335174,13.89940000,11.92773000
353.06668508,13.49042000,11.92773000
353.20001842,13.89940000,11.91796000
353.33335176,13.79563000,11.92773000
353.46668510,13.45379000,11.92773000
353.60001844,13.97265000,11.95947000
353.73335178,13.97265000,11.93993000
353.86668512,13.45379000,11.92773000
354.00001846,13.97265000,11.92773000
354.13335180,13.89940000,11.93993000
354.26668514,13.35002000,11.89598000
354.40001848,13.86888000,11.92773000
354.53335182,13.93603000,11.92773000
354.66668516,13.55756000,11.91796000
354.80001850,13.66133000,11.91796000
354.93335184,14.00317000,11.90819000
355.06668518,13.45379000,11.91796000
355.20001853,13.97265000,11.91796000
355.33335187,14.00317000,11.91796000
355.46668521,13.55756000,11.92773000
355.60001855,14.00317000,11.94970000
355.73335189,13.97265000,11.91796000
355.86668523,13.45379000,11.92773000
356.00001857,13.89940000,11.92773000
356.13335191,14.03980000,11.90819000
356.26668525,13.45379000,11.93993000
356.40001859,13.72848000,11.93993000
356.53335193,14.00317000,11.91796000
356.66668527,13.38664000,11.91796000
356.80001861,13.86888000,11.89598000
356.93335195,14.00317000,11.92773000
357.06668529,13.55756000,11.90819000
357.20001863,13.72848000,11.92773000
357.33335197,14.07642000,11.91796000
357.46668531,13.45379000,11.92773000
357.60001865,13.69186000,11.92773000
357.73335199,14.18020000,11.89598000
357.86668533,13.49042000,11.90819000
358.00001867,13.86888000,11.92773000
358.13335201,14.10695000,11.92773000
358.26668535,13.52094000,11.90819000
358.40001869,13.89940000,11.91796000
358.53335203,14.07642000,11.91796000
358.66668537,13.45379000,11.91796000
358.80001871,13.72848000,11.95947000
358.93335205,14.03980000,11.92773000
359.06668539,13.38664000,11.90819000
359.20001873,13.69186000,11.90819000
359.33335207,14.03980000,11.91796000
359.46668541,13.59419000,11.91796000
359.60001875,13.83225000,11.90819000
359.73335209,14.14357000,11.92773000
359.86668544,13.52094000,11.92773000
360.00001878,13.89940000,11.89598000
360.13335212,14.28397000,11.91796000
360.26668546,13.59419000,11.93993000
360.40001880,13.79563000,11.92773000
360.53335214,14.03980000,11.91796000
360.66668548,13.72848000,11.90819000
360.80001882,13.79563000,11.94970000
360.93335216,14.10695000,11.92773000
361.06668550,13.62471000,11.91796000
361.20001884,13.72848000,11.91796000
361.33335218,14.07642000,11.92773000
361.46668552,13.76511000,11.90819000
361.60001886,13.69186000,11.90819000
361.73335220,14.28397000,11.92773000
361.86668554,13.66133000,11.90819000
362.00001888,13.76511000,11.91796000
362.13335222,14.35112000,11.92773000
362.26668556,13.62471000,11.93993000
362.40001890,13.66133000,11.92773000
362.53335224,14.14357000,11.92773000
362.66668558,13.59419000,11.91796000
362.80001892,13.69186000,11.91796000
362.93335226,14.24734000,11.91796000
363.06668560,13.66133000,11.91796000
363.20001894,13.59419000,11.92773000
363.33335228,14.31449000,11.89598000
363.46668562,13.55756000,11.91796000
363.60001896,13.66133000,11.91796000
363.73335230,14.28397000,11.91796000
363.86668564,13.66133000,11.91796000
364.00001898,13.76511000,11.92773000
364.13335232,14.28397000,11.93993000
364.26668566,13.76511000,11.94970000
364.40001900,13.69186000,11.91796000
364.53335235,14.21072000,11.93993000
364.66668569,13.83225000,11.91796000
364.80001903,13.79563000,11.92773000
364.93335237,14.24734000,11.92773000
365.06668571,13.76511000,11.90819000
365.20001905,13.72848000,11.91796000
365.33335239,14.28397000,11.91796000
365.46668573,13.76511000,11.90819000
365.60001907,13.76511000,11.90819000
365.73335241,14.18020000,11.92773000
365.86668575,13.79563000,11.90819000
366.00001909,13.76511000,11.89598000
366.13335243,14.24734000,11.94970000
366.26668577,13.76511000,11.93993000
366.40001911,13.66133000,11.92773000
366.53335245,14.31449000,11.93993000
366.66668579,13.62471000,11.93993000
366.80001913,13.69186000,11.92773000
366.93335247,14.10695000,11.90819000
367.06668581,13.86888000,11.93993000
367.20001915,13.72848000,11.90819000
367.33335249,14.24734000,11.92773000
367.46668583,13.69186000,11.93993000
367.60001917,13.69186000,11.92773000
367.73335251,14.18020000,11.93993000
367.86668585,13.76511000,11.93993000
368.00001919,13.76511000,11.93993000
368.13335253,14.31449000,11.91796000
368.26668587,13.79563000,11.92773000
368.40001921,13.66133000,11.92773000
368.53335255,14.24734000,11.93993000
368.66668589,13.86888000,11.92773000
368.80001923,13.62471000,11.91796000
368.93335257,14.18020000,11.92773000
369.06668591,13.97265000,11.93993000
369.20001926,13.79563000,11.91796000
369.33335260,14.41826000,11.92773000
369.46668594,13.93603000,11.92773000
369.60001928,13.79563000,11.92773000
369.73335262,14.21072000,11.92773000
369.86668596,13.72848000,11.89598000
370.00001930,13.69186000,11.90819000
370.13335264,14.28397000,11.92773000
370.26668598,13.69186000,11.94970000
370.40001932,13.55756000,11.92773000
370.53335266,14.14357000,11.92773000
370.66668600,13.83225000,11.91796000
370.80001934,13.83225000,11.92773000
370.93335268,14.28397000,11.89598000
371.06668602,13.83225000,11.90819000
371.20001936,13.62471000,11.92773000
371.33335270,14.21072000,11.90819000
371.46668604,13.86888000,11.93993000
371.60001938,13.66133000,11.90819000
371.73335272,14.21072000,11.92773000
371.86668606,13.83225000,11.91796000
372.00001940,13.72848000,11.92773000
372.13335274,14.10695000,11.89598000
372.26668608,14.00317000,11.93993000
372.40001942,13.69186000,11.93993000
372.53335276,14.21072000,11.92773000
372.66668610,14.00317000,11.92773000
372.80001944,13.69186000,11.92773000
372.93335278,14.21072000,11.88622000
373.06668612,14.10695000,11.93993000
373.20001946,13.62471000,11.90819000
373.33335280,14.18020000,11.90819000
373.46668614,14.07642000,11.92773000
373.60001948,13.69186000,11.91796000
373.73335283,14.24734000,11.90819000
373.86668617,14.03980000,11.90819000
374.00001951,13.62471000,11.93993000
374.13335285,14.28397000,11.94970000
374.26668619,13.93603000,11.92773000
374.40001953,13.59419000,11.89598000
374.53335287,14.28397000,11.92773000
374.66668621,14.00317000,11.94970000
374.80001955,13.66133000,11.92773000
374.93335289,14.10695000,11.91796000
375.06668623,13.89940000,11.90819000
375.20001957,13.62471000,11.91796000
375.33335291,14.24734000,11.92773000
375.46668625,14.00317000,11.92773000
375.60001959,13.69186000,11.91796000
375.73335293,14.31449000,11.91796000
375.86668627,13.97265000,11.92773000
376.00001961,13.59419000,11.92773000
376.13335295,14.21072000,11.92773000
376.26668629,13.97265000,11.92773000
376.40001963,13.55756000,11.91796000
376.53335297,14.35112000,11.91796000
376.66668631,14.18020000,11.90819000
376.80001965,13.79563000,11.90819000
376.93335299,14.21072000,11.91796000
377.06668633,14.10695000,11.89598000
377.20001967,13.66133000,11.92773000
377.33335301,14.21072000,11.89598000
377.46668635,13.93603000,11.91796000
377.60001969,13.62471000,11.91796000
377.73335303,14.24734000,11.92773000
377.86668637,14.10695000,11.89598000
378.00001971,13.59419000,11.92773000
378.13335305,14.14357000,11.92773000
378.26668639,14.10695000,11.93993000
378.40001974,13.41716000,11.90819000
378.53335308,14.10695000,11.92773000
378.66668642,14.14357000,11.93993000
378.80001976,13.66133000,11.92773000
378.93335310,14.18020000,11.90819000
379.06668644,14.10695000,11.89598000
379.20001978,13.55756000,11.93993000
379.33335312,14.24734000,11.90819000
379.46668646,14.14357000,11.93993000
379.60001980,13.69186000,11.92773000
379.73335314,14.24734000,11.93993000
379.86668648,14.18020000,11.92773000
380.00001982,13.76511000,11.91796000
380.13335316,14.24734000,11.93993000
380.26668650,14.14357000,11.90819000
380.40001984,13.72848000,11.92773000
380.53335318,14.07642000,11.92773000
380.66668652,14.00317000,11.92773000
380.80001986,13.76511000,11.91796000
380.93335320,14.18020000,11.91796000
381.06668654,14.14357000,11.92773000
381.20001988,13.69186000,11.93993000
381.33335322,14.21072000,11.89598000
381.46668656,14.24734000,11.92773000
381.60001990,13.62471000,11.90819000
381.73335324,14.28397000,11.90819000
381.86668658,14.24734000,11.89598000
382.00001992,13.66133000,11.91796000
382.13335326,14.14357000,11.90819000
382.26668660,14.10695000,11.93993000
382.40001994,13.66133000,11.93993000
382.53335328,14.28397000,11.92773000
382.66668662,14.28397000,11.92773000
382.80001996,13.59419000,11.91796000
382.93335330,14.10695000,11.91796000
383.06668665,14.18020000,11.93993000
383.20001999,13.69186000,11.92773000
383.33335333,14.10695000,11.93993000
383.46668667,14.24734000,11.91796000
383.60002001,13.69186000,11.92773000
383.73335335,14.18020000,11.90819000
383.86668669,14.21072000,11.92773000
384.00002003,13.59419000,11.91796000
384.13335337,14.14357000,11.92773000
384.26668671,14.31449000,11.92773000
384.40002005,13.62471000,11.91796000
384.53335339,14.18020000,11.91796000
384.66668673,14.35112000,11.90819000
384.80002007,13.72848000,11.90819000
384.93335341,14.10695000,11.91796000
385.06668675,14.24734000,11.92773000
385.20002009,13.79563000,11.93993000
385.33335343,14.24734000,11.92773000
385.46668677,14.21072000,11.93993000
385.60002011,13.86888000,11.92773000
385.73335345,14.21072000,11.89598000
385.86668679,14.35112000,11.91796000
386.00002013,13.52094000,11.90819000
386.13335347,14.28397000,11.92773000
386.26668681,14.28397000,11.90819000
386.40002015,13.59419000,11.93993000
386.53335349,14.28397000,11.93993000
386.66668683,14.24734000,11.91796000
386.80002017,13.72848000,11.91796000
386.93335351,14.28397000,11.93993000
387.06668685,14.24734000,11.93993000
387.20002019,13.66133000,11.91796000
387.33335353,14.28397000,11.90819000
387.46668687,14.35112000,11.93993000
387.60002021,13.79563000,11.91796000
387.73335356,14.18020000,11.92773000
387.86668690,14.24734000,11.93993000
388.00002024,13.76511000,11.92773000
388.13335358,14.28397000,11.91796000
388.26668692,14.35112000,11.93993000
388.40002026,13.62471000,11.92773000
388.53335360,14.14357000,11.91796000
388.66668694,14.24734000,11.91796000
388.80002028,13.83225000,11.90819000
388.93335362,14.31449000,11.92773000
389.06668696,14.24734000,11.92773000
389.20002030,13.62471000,11.92773000
389.33335364,14.24734000,11.94970000
389.46668698,14.31449000,11.92773000
389.60002032,13.76511000,11.90819000
389.73335366,14.28397000,11.92773000
389.86668700,14.28397000,11.93993000
390.00002034,13.79563000,11.92773000
390.13335368,14.18020000,11.92773000
390.26668702,14.21072000,11.92773000
390.40002036,13.93603000,11.91796000
390.53335370,14.41826000,11.93993000
390.66668704,14.41826000,11.92773000
390.80002038,13.76511000,11.90819000
390.93335372,14.24734000,11.90819000
391.06668706,14.31449000,11.90819000
391.20002040,13.76511000,11.92773000
391.33335374,14.41826000,11.91796000
391.46668708,14.35112000,11.93993000
391.60002042,13.86888000,11.95947000
391.73335376,14.35112000,11.92773000
391.86668710,14.24734000,11.92773000
392.00002044,13.83225000,11.92773000
392.13335378,14.31449000,11.91796000
392.26668712,14.35112000,11.92773000
392.40002047,13.72848000,11.91796000
392.53335381,14.31449000,11.94970000
392.66668715,14.28397000,11.90819000
392.80002049,13.79563000,11.92773000
392.93335383,14.31449000,11.91796000
393.06668717,14.18020000,11.92773000
393.20002051,13.79563000,11.93993000
393.33335385,14.35112000,11.92773000
393.46668719,14.35112000,11.91796000
393.60002053,13.83225000,11.92773000
393.73335387,14.31449000,11.90819000
393.86668721,14.31449000,11.91796000
394.00002055,13.76511000,11.91796000
394.13335389,14.28397000,11.92773000
394.26668723,14.24734000,11.90819000
394.40002057,13.83225000,11.90819000
394.53335391,14.41826000,11.91796000
394.66668725,14.24734000,11.94970000
394.80002059,13.79563000,11.91796000
394.93335393,14.31449000,11.91796000
395.06668727,14.35112000,11.90819000
395.20002061,13.62471000,11.89598000
395.33335395,14.48541000,11.92773000
395.46668729,14.18020000,11.93993000
395.60002063,13.83225000,11.90819000
395.73335397,14.52204000,11.92773000
395.86668731,14.24734000,11.92773000
396.00002065,13.76511000,11.93993000
396.13335399,14.38774000,11.92773000
396.26668733,14.28397000,11.93993000
396.40002067,13.83225000,11.92773000
396.53335401,14.35112000,11.92773000
396.66668735,14.14357000,11.90819000
396.80002069,13.76511000,11.92773000
396.93335404,14.45489000,11.93993000
397.06668738,14.10695000,11.90819000
397.20002072,13.97265000,11.90819000
397.33335406,14.52204000,11.93993000
397.46668740,14.07642000,11.89598000
397.60002074,13.83225000,11.91796000
397.73335408,14.55866000,11.93993000
397.86668742,14.24734000,11.91796000
398.00002076,13.93603000,11.91796000
398.13335410,14.62581000,11.90819000
398.26668744,14.28397000,11.89598000
398.40002078,14.00317000,11.91796000
398.53335412,14.58918000,11.91796000
398.66668746,14.18020000,11.92773000
398.80002080,13.86888000,11.90819000
398.93335414,14.52204000,11.90819000
399.06668748,14.18020000,11.92773000
399.20002082,13.79563000,11.92773000
399.33335416,14.45489000,11.92773000
399.46668750,14.18020000,11.94970000
399.60002084,13.93603000,11.91796000
399.73335418,14.45489000,11.94970000
399.86668752,14.14357000,11.90819000
400.00002086,14.07642000,11.90819000
400.13335420,14.58918000,11.92773000
400.26668754,14.24734000,11.92773000
400.40002088,13.86888000,11.92773000
400.53335422,14.62581000,11.92773000
400.66668756,14.14357000,11.94970000
400.80002090,14.00317000,11.92773000
400.93335424,14.48541000,11.91796000
401.06668758,14.18020000,11.92773000
401.20002092,14.07642000,11.94970000
401.33335426,14.55866000,11.93993000
401.46668760,14.14357000,11.91796000
401.60002095,14.10695000,11.89598000
401.73335429,14.55866000,11.92773000
401.86668763,14.14357000,11.93993000
402.00002097,14.18020000,11.93993000
402.13335431,14.55866000,11.93993000
402.26668765,14.07642000,11.91796000
402.40002099,14.07642000,11.91796000
402.53335433,14.72958000,11.92773000
402.66668767,13.97265000,11.94970000
402.80002101,14.14357000,11.91796000
402.93335435,14.58918000,11.91796000
403.06668769,14.07642000,11.91796000
403.20002103,14.00317000,11.93993000
403.33335437,14.66243000,11.93993000
403.46668771,14.10695000,11.91796000
403.60002105,14.28397000,11.91796000
403.73335439,14.66243000,11.90819000
403.86668773,14.03980000,11.91796000
404.00002107,14.14357000,11.93993000
404.13335441,14.69296000,11.90819000
404.26668775,14.07642000,11.90819000
404.40002109,14.03980000,11.93993000
404.53335443,14.66243000,11.91796000
404.66668777,14.14357000,11.93993000
404.80002111,14.28397000,11.90819000
404.93335445,14.62581000,11.91796000
405.06668779,14.14357000,11.90819000
405.20002113,14.10695000,11.92773000
405.33335447,14.58918000,11.89598000
405.46668781,14.10695000,11.92773000
405.60002115,14.14357000,11.90819000
405.73335449,14.66243000,11.93993000
405.86668783,14.18020000,11.93993000
406.00002117,14.18020000,11.90819000
406.13335451,14.66243000,11.92773000
406.26668786,13.97265000,11.93993000
406.40002120,14.14357000,11.93993000
406.53335454,14.58918000,11.92773000
406.66668788,14.03980000,11.92773000
406.80002122,14.28397000,11.91796000
406.93335456,14.62581000,11.91796000
407.06668790,13.93603000,11.92773000
407.20002124,14.38774000,11.92773000
407.33335458,14.62581000,11.93993000
407.46668792,13.83225000,11.91796000
407.60002126,14.35112000,11.90819000
407.73335460,14.52204000,11.92773000
407.86668794,14.07642000,11.94970000
408.00002128,14.28397000,11.91796000
408.13335462,14.58918000,11.90819000
408.26668796,13.86888000,11.92773000
408.40002130,14.45489000,11.94970000
408.53335464,14.58918000,11.90819000
408.66668798,13.97265000,11.93993000
408.80002132,14.38774000,11.94970000
408.93335466,14.52204000,11.92773000
409.06668800,13.89940000,11.90819000
409.20002134,14.41826000,11.92773000
409.33335468,14.58918000,11.91796000
409.46668802,14.10695000,11.92773000
409.60002136,14.38774000,11.91796000
409.73335470,14.66243000,11.94970000
409.86668804,14.03980000,11.94970000
410.00002138,14.52204000,11.91796000
410.13335472,14.41826000,11.91796000
410.26668806,14.10695000,11.91796000
410.40002140,14.38774000,11.89598000
410.53335474,14.55866000,11.91796000
410.66668808,13.97265000,11.92773000
410.80002142,14.48541000,11.92773000
410.93335477,14.38774000,11.92773000
411.06668811,13.97265000,11.91796000
411.20002145,14.38774000,11.92773000
411.33335479,14.55866000,11.90819000
411.46668813,14.07642000,11.91796000
411.60002147,14.38774000,11.90819000
411.73335481,14.52204000,11.93993000
411.86668815,13.93603000,11.91796000
412.00002149,14.48541000,11.93993000
412.13335483,14.45489000,11.91796000
412.26668817,13.93603000,11.90819000
412.40002151,14.72958000,11.94970000
412.53335485,14.45489000,11.92773000
412.66668819,13.97265000,11.90819000
412.80002153,14.66243000,11.91796000
412.93335487,14.48541000,11.92773000
413.06668821,13.86888000,11.91796000
413.20002155,14.52204000,11.92773000
413.33335489,14.41826000,11.90819000
413.46668823,13.86888000,11.92773000
413.60002157,14.62581000,11.91796000
413.73335491,14.48541000,11.92773000
413.86668825,14.03980000,11.91796000
414.00002159,14.55866000,11.92773000
414.13335493,14.48541000,11.90819000
414.26668827,13.89940000,11.90819000
414.40002161,14.62581000,11.94970000
414.53335495,14.45489000,11.89598000
414.66668829,13.89940000,11.92773000
414.80002163,14.55866000,11.92773000
414.93335497,14.41826000,11.92773000
415.06668831,14.00317000,11.91796000
415.20002165,14.55866000,11.90819000
415.33335499,14.45489000,11.92773000
415.46668833,14.00317000,11.90819000
415.60002168,14.69296000,11.92773000
415.73335502,14.45489000,11.91796000
415.86668836,14.03980000,11.90819000
416.00002170,14.83335000,11.90819000
416.13335504,14.48541000,11.91796000
416.26668838,13.97265000,11.91796000
416.40002172,14.66243000,11.92773000
416.53335506,14.31449000,11.89598000
416.66668840,14.10695000,11.91796000
416.80002174,14.62581000,11.93993000
416.93335508,14.21072000,11.91796000
417.06668842,14.10695000,11.92773000
417.20002176,14.62581000,11.93993000
417.33335510,14.35112000,11.94970000
417.46668844,14.14357000,11.93993000
417.60002178,14.55866000,11.91796000
417.73335512,14.41826000,11.91796000
417.86668846,14.18020000,11.93993000
418.00002180,14.79673000,11.94970000
418.13335514,14.45489000,11.92773000
418.26668848,14.07642000,11.89598000
418.40002182,14.66243000,11.89598000
418.53335516,14.35112000,11.92773000
418.66668850,14.07642000,11.90819000
418.80002184,14.72958000,11.89598000
418.93335518,14.45489000,11.92773000
419.06668852,14.18020000,11.92773000
419.20002186,14.83335000,11.92773000
419.33335520,14.38774000,11.92773000
419.46668854,14.21072000,11.92773000
419.60002188,14.93713000,11.92773000
419.73335522,14.38774000,11.90819000
419.86668856,14.07642000,11.89598000
420.00002190,14.76621000,11.91796000
420.13335524,14.31449000,11.92773000
420.26668859,14.10695000,11.91796000
420.40002193,14.72958000,11.91796000
420.53335527,14.48541000,11.93993000
420.66668861,14.10695000,11.93993000
420.80002195,14.62581000,11.94970000
420.93335529,14.58918000,11.89598000
421.06668863,14.24734000,11.92773000
421.20002197,14.76621000,11.92773000
421.33335531,14.38774000,11.88622000
421.46668865,14.28397000,11.93993000
421.60002199,14.86998000,11.92773000
421.73335533,14.24734000,11.91796000
421.86668867,14.14357000,11.92773000
422.00002201,14.79673000,11.92773000
422.13335535,14.28397000,11.90819000
422.26668869,14.24734000,11.92773000
422.40002203,14.66243000,11.92773000
422.53335537,14.52204000,11.92773000
422.66668871,14.14357000,11.90819000
422.80002205,14.76621000,11.90819000
422.93335539,14.41826000,11.91796000
423.06668873,14.18020000,11.93993000
423.20002207,14.76621000,11.92773000
423.33335541,14.35112000,11.91796000
423.46668875,14.18020000,11.93993000
423.60002209,14.66243000,11.94970000
423.73335543,14.24734000,11.93993000
423.86668877,14.21072000,11.92773000
424.00002211,14.76621000,11.91796000
424.13335545,14.31449000,11.93993000
424.26668879,14.21072000,11.91796000
424.40002213,14.90050000,11.91796000
424.53335547,14.45489000,11.92773000
424.66668881,14.31449000,11.92773000
424.80002216,14.86998000,11.90819000
424.93335550,14.41826000,11.91796000
425.06668884,14.24734000,11.92773000
425.20002218,14.79673000,11.90819000
425.33335552,14.31449000,11.92773000
425.46668886,14.21072000,11.91796000
425.60002220,14.79673000,11.92773000
425.73335554,14.38774000,11.91796000
425.86668888,14.24734000,11.91796000
426.00002222,14.86998000,11.90819000
426.13335556,14.35112000,11.91796000
426.26668890,14.18020000,11.89598000
426.40002224,14.76621000,11.93993000
426.53335558,14.41826000,11.92773000
426.66668892,14.31449000,11.92773000
426.80002226,14.83335000,11.91796000
426.93335560,14.45489000,11.91796000
427.06668894,14.28397000,11.90819000
427.20002228,14.93713000,11.92773000
427.33335562,14.35112000,11.91796000
427.46668896,14.14357000,11.91796000
427.60002230,14.83335000,11.89598000
427.73335564,14.28397000,11.91796000
427.86668898,14.24734000,11.90819000
428.00002232,14.83335000,11.91796000
428.13335566,14.41826000,11.92773000
428.26668900,14.31449000,11.93993000
428.40002234,14.86998000,11.91796000
428.53335568,14.41826000,11.92773000
428.66668902,14.24734000,11.90819000
428.80002236,14.90050000,11.92773000
428.93335570,14.58918000,11.91796000
429.06668904,14.18020000,11.90819000
429.20002238,15.00427000,11.93993000
429.33335572,14.45489000,11.91796000
429.46668907,14.28397000,11.92773000
429.60002241,14.76621000,11.91796000
429.73335575,14.55866000,11.93993000
429.86668909,14.28397000,11.90819000
430.00002243,14.90050000,11.92773000
430.13335577,14.58918000,11.92773000
430.26668911,14.31449000,11.90819000
430.40002245,14.79673000,11.91796000
430.53335579,14.48541000,11.91796000
430.66668913,14.38774000,11.91796000
430.80002247,14.79673000,11.93993000
430.93335581,14.41826000,11.91796000
431.06668915,14.31449000,11.92773000
431.20002249,14.86998000,11.92773000
431.33335583,14.48541000,11.91796000
431.46668917,14.21072000,11.91796000
431.60002251,14.86998000,11.92773000
431.73335585,14.48541000,11.92773000
431.86668919,14.41826000,11.92773000
432.00002253,14.93713000,11.90819000
432.13335587,14.45489000,11.92773000
432.26668921,14.18020000,11.90819000
432.40002255,14.76621000,11.93993000
432.53335589,14.58918000,11.93993000
432.66668923,14.24734000,11.91796000
432.80002257,15.00427000,11.91796000
432.93335591,14.48541000,11.93993000
433.06668925,14.31449000,11.94970000
433.20002259,14.97375000,11.92773000
433.33335593,14.58918000,11.92773000
433.46668927,14.31449000,11.92773000
433.60002261,14.90050000,11.93993000
433.73335595,14.48541000,11.91796000
433.86668929,14.31449000,11.91796000
434.00002263,15.00427000,11.94970000
434.13335598,14.69296000,11.90819000
434.26668932,14.48541000,11.92773000
434.40002266,15.00427000,11.91796000
434.53335600,14.48541000,11.90819000
434.66668934,14.28397000,11.93993000
434.80002268,14.97375000,11.93993000
434.93335602,14.66243000,11.94970000
435.06668936,14.41826000,11.93993000
435.20002270,14.79673000,11.92773000
435.33335604,14.55866000,11.92773000
435.46668938,14.31449000,11.90819000
435.60002272,14.83335000,11.92773000
435.73335606,14.41826000,11.92773000
435.86668940,14.41826000,11.90819000
436.00002274,15.00427000,11.91796000
436.13335608,14.45489000,11.91796000
436.26668942,14.24734000,11.92773000
436.40002276,14.90050000,11.91796000
436.53335610,14.58918000,11.92773000
436.66668944,14.38774000,11.91796000
436.80002278,14.97375000,11.93993000
436.93335612,14.38774000,11.93993000
437.06668946,14.35112000,11.93993000
437.20002280,14.86998000,11.94970000
437.33335614,14.48541000,11.93993000
437.46668948,14.38774000,11.91796000
437.60002282,14.93713000,11.91796000
437.73335616,14.66243000,11.92773000
437.86668950,14.41826000,11.94970000
438.00002284,14.93713000,11.91796000
438.13335618,14.41826000,11.94970000
438.26668952,14.38774000,11.93993000
438.40002286,14.93713000,11.92773000
438.53335620,14.58918000,11.91796000
438.66668954,14.35112000,11.92773000
438.80002289,14.97375000,11.92773000
438.93335623,14.52204000,11.95947000
439.06668957,14.45489000,11.92773000
439.20002291,15.07752000,11.92773000
