Time,Channel A,Channel B
(s),(mV),(V)

9.73333384,10.90221000,0.00000000
9.86666718,10.65804000,0.01953363
10.00000052,11.65914000,-0.02197534
10.13333386,10.82896000,-0.02197534
10.26666720,10.72519000,0.00976682
10.40000054,11.62251000,0.00000000
10.53333388,10.82896000,-0.01220852
10.66666722,10.65804000,0.00000000
10.80000056,11.62251000,0.00000000
10.93333390,11.07313000,-0.03174216
11.06666724,10.62141000,0.00976682
11.20000058,11.48822000,-0.02197534
11.33333392,10.90221000,0.01953363
11.46666726,10.69466000,0.00976682
11.60000060,11.62251000,-0.01220852
11.73333395,10.96936000,0.00000000
11.86666729,10.59089000,0.00976682
12.00000063,11.51874000,-0.01220852
12.13333397,10.96936000,0.00000000
12.26666731,10.62141000,-0.01220852
12.40000065,11.55537000,0.00000000
12.53333399,10.90221000,0.00000000
12.66666733,10.59089000,0.00000000
12.80000067,11.48822000,0.00000000
12.93333401,10.93273000,-0.01220852
13.06666735,10.65804000,0.00000000
13.20000069,11.48822000,0.00976682
13.33333403,11.10975000,0.00000000
13.46666737,10.65804000,-0.02197534
13.60000071,11.45159000,0.00976682
13.73333405,11.00598000,0.00000000
13.86666739,10.69466000,0.00976682
14.00000073,11.45159000,0.00976682
14.13333407,11.10975000,0.00000000
14.26666741,10.38335000,0.00976682
14.40000075,11.55537000,0.00000000
14.53333409,11.07313000,0.00976682
14.66666743,10.55427000,0.00976682
14.80000077,11.38445000,0.00976682
14.93333411,11.14028000,0.00000000
15.06666745,10.41997000,0.00976682
15.20000079,11.31120000,0.00000000
15.33333413,11.17690000,-0.01220852
15.46666747,10.45049000,0.01953363
15.60000081,11.38445000,0.00976682
15.73333415,11.28067000,0.00000000
15.86666749,10.41997000,0.00976682
16.00000083,11.48822000,-0.01220852
16.13333417,11.45159000,-0.01220852
16.26666752,10.41997000,0.00000000
16.40000086,11.48822000,-0.01220852
16.53333420,11.31120000,-0.01220852
16.66666754,10.41997000,0.00976682
16.80000088,11.28067000,-0.02197534
16.93333422,11.34782000,0.00000000
17.06666756,10.45049000,0.00976682
17.20000090,11.28067000,0.00976682
17.33333424,11.24405000,-0.01220852
17.46666758,10.51764000,0.00976682
17.60000092,11.24405000,0.01953363
17.73333426,11.41497000,-0.01220852
17.86666760,10.48712000,0.00000000
18.00000094,11.24405000,0.00000000
18.13333428,11.41497000,-0.01220852
18.26666762,10.51764000,0.00000000
18.40000096,11.31120000,-0.02197534
18.53333430,11.45159000,-0.01220852
18.66666764,10.48712000,0.00976682
18.80000098,11.21353000,-0.03174216
18.93333432,11.41497000,-0.02197534
19.06666766,10.55427000,-0.01220852
19.20000100,11.24405000,0.04150897
19.33333434,11.48822000,0.00976682
19.46666768,10.45049000,0.00000000
19.60000102,11.17690000,0.00000000
19.73333436,11.48822000,0.00000000
19.86666770,10.72519000,0.00000000
20.00000104,11.21353000,0.00976682
20.13333438,11.38445000,0.00000000
20.26666772,10.65804000,-0.01220852
20.40000106,11.28067000,0.01953363
20.53333440,11.59199000,0.00000000
20.66666774,10.76181000,0.00976682
20.80000108,11.14028000,0.00000000
20.93333443,11.59199000,-0.02197534
21.06666777,10.55427000,0.00000000
21.20000111,11.14028000,0.00000000
21.33333445,11.51874000,0.00000000
21.46666779,10.48712000,0.00000000
21.60000113,11.21353000,0.00000000
21.73333447,11.62251000,0.00000000
21.86666781,10.51764000,0.00000000
22.00000115,11.07313000,-0.01220852
22.13333449,11.55537000,0.00000000
22.26666783,10.59089000,0.00000000
22.40000117,11.03650000,-0.02197534
22.53333451,11.59199000,-0.01220852
22.66666785,10.69466000,-0.02197534
22.80000119,11.03650000,0.00976682
22.93333453,11.59199000,0.00000000
23.06666787,10.69466000,0.00000000
23.20000121,11.03650000,-0.01220852
23.33333455,11.72628000,0.00976682
23.46666789,10.69466000,0.00000000
23.60000123,10.93273000,0.00000000
23.73333457,11.65914000,-0.01220852
23.86666791,10.69466000,0.00000000
24.00000125,11.03650000,0.01953363
24.13333459,11.59199000,0.00000000
24.26666793,10.76181000,0.00976682
24.40000127,11.14028000,-0.02197534
24.53333461,11.59199000,0.00000000
24.66666795,10.79844000,-0.01220852
24.80000129,10.76181000,-0.04395068
24.93333463,11.59199000,0.00000000
25.06666797,10.72519000,-0.02197534
25.20000131,10.93273000,0.00000000
25.33333465,11.51874000,0.00976682
25.46666799,10.76181000,0.00000000
25.60000134,10.76181000,0.00000000
25.73333468,11.69576000,-0.03174216
25.86666802,10.90221000,-0.01220852
26.00000136,10.86558000,-0.02197534
26.13333470,11.62251000,0.00976682
26.26666804,10.90221000,0.01953363
26.40000138,10.72519000,-0.01220852
26.53333472,11.65914000,0.00976682
26.66666806,10.79844000,0.00976682
26.80000140,10.90221000,-0.01220852
26.93333474,11.55537000,-0.02197534
27.06666808,10.65804000,-0.02197534
27.20000142,10.76181000,0.00976682
27.33333476,11.48822000,-0.01220852
27.46666810,10.96936000,-0.02197534
27.60000144,10.69466000,0.00976682
27.73333478,11.48822000,0.00000000
27.86666812,10.86558000,0.00000000
28.00000146,10.65804000,0.00976682
28.13333480,11.59199000,0.00000000
28.26666814,10.79844000,0.00000000
28.40000148,10.69466000,0.00000000
28.53333482,11.59199000,0.00000000
28.66666816,10.90221000,0.00000000
28.80000150,10.59089000,-0.02197534
28.93333484,11.55537000,-0.02197534
29.06666818,10.86558000,-0.01220852
29.20000152,10.72519000,0.00000000
29.33333486,11.51874000,0.00000000
29.46666820,10.86558000,0.00976682
29.60000154,10.79844000,0.00000000
29.73333488,11.55537000,0.00976682
29.86666822,10.93273000,0.01953363
30.00000156,10.79844000,0.00000000
30.13333490,11.41497000,0.00976682
30.26666825,10.82896000,0.00976682
30.40000159,10.76181000,0.00000000
30.53333493,11.55537000,0.00000000
30.66666827,11.14028000,0.00000000
30.80000161,10.59089000,-0.02197534
30.93333495,11.55537000,0.00000000
31.06666829,10.86558000,0.00000000
31.20000163,10.48712000,0.00000000
31.33333497,11.62251000,-0.01220852
31.46666831,11.00598000,-0.01220852
31.60000165,10.51764000,-0.01220852
31.73333499,11.55537000,-0.01220852
31.86666833,11.21353000,0.00000000
32.00000167,10.45049000,-0.01220852
32.13333501,11.51874000,0.00000000
32.26666835,11.03650000,0.00976682
32.40000169,10.59089000,0.00976682
32.53333503,11.48822000,0.00000000
32.66666837,11.14028000,0.00000000
32.80000171,10.45049000,-0.01220852
32.93333505,11.48822000,0.00000000
33.06666839,11.14028000,-0.01220852
33.20000173,10.51764000,-0.02197534
33.33333507,11.45159000,0.00000000
33.46666841,11.17690000,0.00000000
33.60000175,10.51764000,0.00976682
33.73333509,11.38445000,0.00000000
33.86666843,11.24405000,0.00000000
34.00000177,10.55427000,0.00976682
34.13333511,11.45159000,-0.01220852
34.26666845,11.31120000,-0.01220852
34.40000179,10.45049000,-0.01220852
34.53333513,11.48822000,0.00000000
34.66666847,11.31120000,-0.01220852
34.80000181,10.41997000,-0.01220852
34.93333516,11.48822000,0.01953363
35.06666850,11.24405000,0.00000000
35.20000184,10.55427000,-0.02197534
35.33333518,11.31120000,0.00976682
35.46666852,11.31120000,0.00000000
35.60000186,10.45049000,0.01953363
35.73333520,11.41497000,0.00976682
35.86666854,11.38445000,-0.02197534
36.00000188,10.41997000,0.00000000
36.13333522,11.21353000,-0.02197534
36.26666856,11.48822000,0.00000000
36.40000190,10.48712000,0.00976682
36.53333524,11.34782000,0.00976682
36.66666858,11.45159000,0.00976682
36.80000192,10.51764000,-0.01220852
36.93333526,11.45159000,0.00000000
37.06666860,11.34782000,0.00976682
37.20000194,10.48712000,0.00976682
37.33333528,11.28067000,0.02930045
37.46666862,11.34782000,0.00000000
37.60000196,10.51764000,-0.01220852
37.73333530,11.24405000,-0.01220852
37.86666864,11.48822000,-0.01220852
38.00000198,10.69466000,0.00976682
38.13333532,11.24405000,0.00000000
38.26666866,11.38445000,0.00000000
38.40000200,10.55427000,-0.01220852
38.53333534,11.28067000,0.00000000
38.66666868,11.48822000,-0.02197534
38.80000202,10.51764000,0.00000000
38.93333536,11.34782000,-0.02197534
39.06666870,11.51874000,0.00000000
39.20000204,10.41997000,0.00976682
39.33333538,11.14028000,0.00000000
39.46666873,11.45159000,0.00976682
39.60000207,10.62141000,0.01953363
39.73333541,11.17690000,0.00000000
39.86666875,11.62251000,0.00976682
40.00000209,10.55427000,0.00000000
40.13333543,11.07313000,-0.01220852
40.26666877,11.48822000,0.00976682
40.40000211,10.59089000,-0.02197534
40.53333545,11.07313000,0.00000000
40.66666879,11.38445000,0.00976682
40.80000213,10.65804000,-0.01220852
40.93333547,11.10975000,-0.02197534
41.06666881,11.55537000,0.00000000
41.20000215,10.55427000,0.00000000
41.33333549,11.07313000,-0.01220852
41.46666883,11.48822000,0.00976682
41.60000217,10.59089000,-0.02197534
41.73333551,11.00598000,-0.02197534
41.86666885,11.55537000,0.00000000
42.00000219,10.65804000,0.00976682
42.13333553,11.03650000,0.01953363
42.26666887,11.59199000,0.00000000
42.40000221,10.59089000,-0.01220852
42.53333555,11.14028000,0.00000000
42.66666889,11.72628000,0.00976682
42.80000223,10.69466000,0.00000000
42.93333557,11.00598000,0.00000000
43.06666891,11.76291000,-0.01220852
43.20000225,10.79844000,-0.01220852
43.33333559,10.86558000,0.00000000
43.46666893,11.72628000,0.00000000
43.60000227,10.79844000,0.00000000
43.73333561,11.10975000,0.00976682
43.86666895,11.76291000,0.00976682
44.00000229,10.72519000,-0.01220852
44.13333564,10.93273000,0.00000000
44.26666898,11.69576000,0.00976682
44.40000232,10.82896000,-0.01220852
44.53333566,10.90221000,0.01953363
44.66666900,11.72628000,0.00976682
44.80000234,10.90221000,0.00976682
44.93333568,10.76181000,-0.01220852
45.06666902,11.59199000,0.00000000
45.20000236,10.65804000,0.00976682
45.33333570,10.82896000,0.00000000
45.46666904,11.69576000,0.00000000
45.60000238,10.90221000,-0.02197534
45.73333572,10.90221000,-0.02197534
45.86666906,11.55537000,-0.01220852
46.00000240,10.86558000,0.00000000
46.13333574,10.76181000,0.00000000
46.26666908,11.48822000,-0.01220852
46.40000242,10.96936000,-0.01220852
46.53333576,10.72519000,0.01953363
46.66666910,11.59199000,0.00976682
46.80000244,10.86558000,0.00000000
46.93333578,10.69466000,0.00000000
47.06666912,11.72628000,0.00000000
47.20000246,10.90221000,0.00976682
47.33333580,10.65804000,-0.03174216
47.46666914,11.72628000,0.00976682
47.60000248,10.86558000,-0.01220852
47.73333582,10.62141000,-0.01220852
47.86666916,11.55537000,-0.01220852
48.00000250,10.96936000,-0.01220852
48.13333584,10.55427000,0.00000000
48.26666918,11.51874000,0.00000000
48.40000252,10.96936000,0.00000000
48.53333586,10.76181000,0.01953363
48.66666920,11.62251000,-0.03174216
48.80000255,10.93273000,-0.01220852
48.93333589,10.59089000,0.00000000
49.06666923,11.51874000,-0.02197534
49.20000257,10.96936000,0.00976682
49.33333591,10.48712000,0.00976682
49.46666925,11.45159000,-0.01220852
49.60000259,10.96936000,-0.01220852
49.73333593,10.55427000,-0.03174216
49.86666927,11.51874000,-0.01220852
50.00000261,11.17690000,0.00976682
50.13333595,10.45049000,0.00976682
50.26666929,11.45159000,0.00976682
50.40000263,11.14028000,0.00976682
50.53333597,10.55427000,0.00976682
50.66666931,11.48822000,-0.01220852
50.80000265,11.14028000,0.00976682
50.93333599,10.48712000,0.00976682
51.06666933,11.34782000,0.00000000
51.20000267,11.10975000,0.00976682
51.33333601,10.59089000,0.00000000
51.46666935,11.45159000,0.00976682
51.60000269,11.34782000,0.00000000
51.73333603,10.55427000,-0.01220852
51.86666937,11.28067000,-0.01220852
52.00000271,11.31120000,0.00976682
52.13333605,10.48712000,0.01953363
52.26666939,11.41497000,0.00976682
52.40000273,11.24405000,-0.01220852
52.53333607,10.24295000,0.00000000
52.66666941,11.31120000,0.00000000
52.80000275,11.38445000,0.00000000
52.93333609,10.38335000,0.00000000
53.06666943,11.34782000,0.00000000
53.20000277,11.41497000,-0.02197534
53.33333611,10.65804000,0.00000000
53.46666946,11.31120000,-0.01220852
53.60000280,11.41497000,0.00000000
53.73333614,10.59089000,0.00976682
53.86666948,11.34782000,0.00976682
54.00000282,11.41497000,0.00976682
54.13333616,10.45049000,-0.01220852
54.26666950,11.24405000,0.00976682
54.40000284,11.41497000,-0.01220852
54.53333618,10.41997000,-0.01220852
54.66666952,11.31120000,0.00000000
54.80000286,11.24405000,0.00000000
54.93333620,10.55427000,-0.01220852
55.06666954,11.21353000,0.00976682
55.20000288,11.51874000,0.00976682
55.33333622,10.45049000,-0.02197534
55.46666956,11.28067000,0.00976682
55.60000290,11.51874000,-0.01220852
55.73333624,10.45049000,-0.01220852
55.86666958,11.31120000,0.00976682
56.00000292,11.45159000,-0.01220852
56.13333626,10.41997000,0.00976682
56.26666960,11.24405000,0.00000000
56.40000294,11.41497000,0.01953363
56.53333628,10.59089000,-0.01220852
56.66666962,11.34782000,0.00000000
56.80000296,11.41497000,-0.01220852
56.93333630,10.62141000,0.01953363
57.06666964,11.28067000,0.00976682
57.20000298,11.59199000,0.00000000
57.33333632,10.51764000,0.00976682
57.46666966,11.21353000,0.00000000
57.60000300,11.55537000,0.00000000
57.73333634,10.65804000,0.00000000
57.86666968,11.10975000,0.00000000
58.00000302,11.48822000,0.00000000
58.13333637,10.59089000,0.00000000
58.26666971,11.03650000,0.00000000
58.40000305,11.38445000,-0.01220852
58.53333639,10.69466000,0.00976682
58.66666973,11.21353000,-0.01220852
58.80000307,11.59199000,0.00976682
58.93333641,10.55427000,-0.01220852
59.06666975,11.07313000,0.00000000
59.20000309,11.72628000,0.00976682
59.33333643,10.69466000,-0.03174216
59.46666977,11.00598000,0.00976682
59.60000311,11.59199000,-0.01220852
59.73333645,10.69466000,0.00000000
59.86666979,11.14028000,-0.01220852
60.00000313,11.65914000,0.00976682
60.13333647,10.65804000,-0.01220852
60.26666981,10.86558000,0.01953363
60.40000315,11.62251000,0.00000000
60.53333649,10.65804000,-0.03174216
60.66666983,10.93273000,-0.02197534
60.80000317,11.65914000,-0.01220852
60.93333651,10.79844000,0.00000000
61.06666985,10.90221000,0.00000000
61.20000319,11.59199000,0.00000000
61.33333653,10.90221000,0.00000000
61.46666987,10.86558000,-0.02197534
61.60000321,11.79954000,0.00976682
61.73333655,10.90221000,0.00976682
61.86666989,10.72519000,-0.01220852
62.00000323,11.59199000,-0.02197534
62.13333657,10.76181000,-0.02197534
62.26666991,10.90221000,0.00000000
62.40000325,11.51874000,0.00000000
62.53333659,10.86558000,0.00976682
62.66666993,10.86558000,-0.01220852
62.80000328,11.65914000,0.00976682
62.93333662,10.76181000,-0.01220852
63.06666996,10.82896000,-0.01220852
63.20000330,11.59199000,-0.02197534
63.33333664,10.86558000,0.00976682
63.46666998,10.72519000,0.00000000
63.60000332,11.62251000,-0.01220852
63.73333666,10.82896000,0.00000000
63.86667000,10.69466000,0.00000000
64.00000334,11.72628000,-0.01220852
64.13333668,11.00598000,-0.02197534
64.26667002,10.55427000,0.01953363
64.40000336,11.51874000,-0.02197534
64.53333670,10.93273000,0.01953363
64.66667004,10.69466000,0.00976682
64.80000338,11.62251000,0.00000000
64.93333672,11.07313000,0.00000000
65.06667006,10.62141000,0.00000000
65.20000340,11.59199000,0.00000000
65.33333674,11.07313000,0.00000000
65.46667008,10.69466000,-0.01220852
65.60000342,11.55537000,0.00976682
65.73333676,11.03650000,-0.01220852
65.86667010,10.62141000,-0.02197534
66.00000344,11.34782000,-0.01220852
66.13333678,11.03650000,-0.02197534
66.26667012,10.48712000,0.00976682
66.40000346,11.55537000,0.00000000
66.53333680,11.03650000,0.01953363
66.66667014,10.51764000,0.00000000
66.80000348,11.45159000,0.00000000
66.93333682,11.00598000,0.00976682
67.06667016,10.45049000,0.00000000
67.20000350,11.55537000,0.00000000
67.33333685,11.07313000,0.00000000
67.46667019,10.55427000,0.01953363
67.60000353,11.34782000,0.00000000
67.73333687,11.10975000,0.00000000
67.86667021,10.48712000,-0.01220852
68.00000355,11.31120000,0.00000000
68.13333689,11.28067000,0.00976682
68.26667023,10.55427000,0.00000000
68.40000357,11.48822000,-0.01220852
68.53333691,11.31120000,0.00976682
68.66667025,10.62141000,0.00976682
68.80000359,11.34782000,0.00000000
68.93333693,11.38445000,-0.01220852
69.06667027,10.65804000,0.00000000
69.20000361,11.34782000,0.00976682
69.33333695,11.24405000,0.00000000
69.46667029,10.41997000,0.01953363
69.60000363,11.21353000,0.00976682
69.73333697,11.41497000,0.00000000
69.86667031,10.51764000,-0.01220852
70.00000365,11.10975000,0.00000000
70.13333699,11.34782000,-0.01220852
70.26667033,10.51764000,-0.01220852
70.40000367,11.28067000,0.00000000
70.53333701,11.24405000,-0.01220852
70.66667035,10.45049000,0.00976682
70.80000369,11.17690000,0.01953363
70.93333703,11.41497000,-0.03174216
71.06667037,10.62141000,-0.02197534
71.20000371,11.28067000,0.00000000
71.33333705,11.45159000,0.00976682
71.46667039,10.59089000,-0.01220852
71.60000373,11.28067000,-0.01220852
71.73333707,11.59199000,0.00976682
71.86667041,10.69466000,0.00000000
72.00000376,11.28067000,0.00976682
72.13333710,11.51874000,0.01953363
72.26667044,10.59089000,0.02930045
72.40000378,11.17690000,0.00000000
72.53333712,11.51874000,0.00000000
72.66667046,10.79844000,-0.02197534
72.80000380,11.21353000,-0.01220852
72.93333714,11.48822000,0.00000000
73.06667048,10.65804000,0.00000000
73.20000382,11.28067000,0.00000000
73.33333716,11.51874000,-0.02197534
73.46667050,10.72519000,0.00000000
73.60000384,11.00598000,0.00976682
73.73333718,11.55537000,0.00000000
73.86667052,10.59089000,0.01953363
74.00000386,10.96936000,-0.01220852
74.13333720,11.62251000,0.00000000
74.26667054,10.59089000,-0.02197534
74.40000388,10.86558000,0.00976682
74.53333722,11.69576000,-0.01220852
74.66667056,10.72519000,0.00000000
74.80000390,10.96936000,-0.01220852
74.93333724,11.72628000,0.00976682
75.06667058,10.72519000,0.00000000
75.20000392,11.07313000,-0.02197534
75.33333726,11.72628000,0.00976682
75.46667060,10.79844000,0.01953363
75.60000394,10.82896000,0.01953363
75.73333728,11.65914000,-0.01220852
75.86667062,10.79844000,0.00000000
76.00000396,10.93273000,-0.01220852
76.13333730,11.69576000,0.00000000
76.26667064,10.82896000,-0.02197534
76.40000398,10.86558000,0.00000000
76.53333732,11.72628000,0.00000000
76.66667067,10.72519000,0.00000000
76.80000401,10.79844000,-0.01220852
76.93333735,11.69576000,0.00000000
77.06667069,10.72519000,0.00976682
77.20000403,10.90221000,0.00000000
77.33333737,11.65914000,0.00000000
77.46667071,10.90221000,0.00976682
77.60000405,10.79844000,-0.02197534
77.73333739,11.65914000,0.00000000
77.86667073,10.79844000,0.00000000
78.00000407,10.82896000,-0.01220852
78.13333741,11.72628000,-0.01220852
78.26667075,10.79844000,-0.01220852
78.40000409,10.65804000,0.00000000
78.53333743,11.55537000,0.00000000
78.66667077,10.79844000,-0.01220852
78.80000411,10.72519000,0.00976682
78.93333745,11.62251000,-0.02197534
79.06667079,11.00598000,0.00976682
79.20000413,10.62141000,0.00976682
79.33333747,11.59199000,0.00976682
79.46667081,10.86558000,0.00976682
79.60000415,10.59089000,-0.01220852
79.73333749,11.48822000,-0.02197534
79.86667083,10.86558000,0.00976682
80.00000417,10.82896000,11.91796000
80.13333751,11.41497000,11.94970000
80.26667085,11.00598000,11.92773000
80.40000419,10.69466000,11.90819000
80.53333753,11.48822000,11.91796000
80.66667087,11.14028000,11.92773000
80.80000421,10.86558000,11.92773000
80.93333755,11.34782000,11.90819000
81.06667089,10.96936000,11.90819000
81.20000423,10.86558000,11.92773000
81.33333758,11.41497000,11.91796000
81.46667092,11.17690000,11.91796000
81.60000426,10.82896000,11.92773000
81.73333760,11.41497000,11.91796000
81.86667094,10.96936000,11.92773000
82.00000428,10.82896000,11.90819000
82.13333762,11.31120000,11.92773000
82.26667096,11.03650000,11.89598000
82.40000430,10.76181000,11.91796000
82.53333764,11.17690000,11.94970000
82.66667098,11.03650000,11.92773000
82.80000432,10.79844000,11.91796000
82.93333766,11.28067000,11.89598000
83.06667100,11.14028000,11.92773000
83.20000434,10.79844000,11.91796000
83.33333768,11.24405000,11.90819000
83.46667102,11.00598000,11.91796000
83.60000436,10.79844000,11.91796000
83.73333770,11.45159000,11.94970000
83.86667104,11.24405000,11.93993000
84.00000438,10.69466000,11.91796000
84.13333772,11.21353000,11.93993000
84.26667106,11.00598000,11.90819000
84.40000440,10.72519000,11.90819000
84.53333774,11.41497000,11.93993000
84.66667108,11.17690000,11.91796000
84.80000442,10.72519000,11.92773000
84.93333776,11.38445000,11.91796000
85.06667110,11.14028000,11.91796000
85.20000444,10.72519000,11.91796000
85.33333778,11.24405000,11.90819000
85.46667112,11.21353000,11.92773000
85.60000446,10.72519000,11.91796000
85.73333780,11.28067000,11.92773000
85.86667114,11.14028000,11.89598000
86.00000449,10.65804000,11.90819000
86.13333783,11.24405000,11.90819000
86.26667117,11.17690000,11.92773000
86.40000451,10.62141000,11.91796000
86.53333785,11.34782000,11.91796000
86.66667119,11.14028000,11.90819000
86.80000453,10.69466000,11.92773000
86.93333787,11.24405000,11.92773000
87.06667121,11.21353000,11.91796000
87.20000455,10.76181000,11.91796000
87.33333789,11.34782000,11.92773000
87.46667123,11.34782000,11.92773000
87.60000457,10.76181000,11.92773000
87.73333791,11.24405000,11.91796000
87.86667125,11.24405000,11.90819000
88.00000459,10.86558000,11.91796000
88.13333793,11.21353000,11.90819000
88.26667127,11.24405000,11.91796000
88.40000461,10.72519000,11.91796000
88.53333795,11.17690000,11.91796000
88.66667129,11.24405000,11.89598000
88.80000463,10.76181000,11.91796000
88.93333797,11.21353000,11.93993000
89.06667131,11.38445000,11.91796000
89.20000465,10.65804000,11.92773000
89.33333799,11.21353000,11.89598000
89.46667133,11.34782000,11.93993000
89.60000467,10.72519000,11.90819000
89.73333801,11.10975000,11.90819000
89.86667135,11.28067000,11.90819000
90.00000469,10.79844000,11.91796000
90.13333803,11.28067000,11.91796000
90.26667137,11.31120000,11.93993000
90.40000471,10.72519000,11.90819000
90.53333806,11.24405000,11.92773000
90.66667140,11.24405000,11.92773000
90.80000474,10.79844000,11.91796000
90.93333808,11.24405000,11.91796000
91.06667142,11.34782000,11.93993000
91.20000476,10.79844000,11.90819000
91.33333810,11.07313000,11.92773000
91.46667144,11.28067000,11.91796000
91.60000478,10.82896000,11.89598000
91.73333812,11.21353000,11.93993000
91.86667146,11.28067000,11.92773000
92.00000480,10.90221000,11.92773000
92.13333814,11.14028000,11.92773000
92.26667148,11.28067000,11.91796000
92.40000482,10.93273000,11.94970000
92.53333816,11.21353000,11.93993000
92.66667150,11.17690000,11.90819000
92.80000484,10.76181000,11.91796000
92.93333818,11.24405000,11.92773000
93.06667152,11.24405000,11.92773000
93.20000486,10.82896000,11.93993000
93.33333820,11.00598000,11.90819000
93.46667154,11.28067000,11.92773000
93.60000488,10.86558000,11.91796000
93.73333822,11.21353000,11.90819000
93.86667156,11.38445000,11.92773000
94.00000490,10.69466000,11.90819000
94.13333824,11.10975000,11.91796000
94.26667158,11.34782000,11.90819000
94.40000492,10.90221000,11.92773000
94.53333826,11.14028000,11.93993000
94.66667160,11.41497000,11.92773000
94.80000494,10.93273000,11.92773000
94.93333828,11.10975000,11.90819000
95.06667162,11.41497000,11.92773000
95.20000497,11.03650000,11.93993000
95.33333831,11.14028000,11.91796000
95.46667165,11.34782000,11.91796000
95.60000499,10.79844000,11.94970000
95.73333833,10.93273000,11.91796000
95.86667167,11.45159000,11.91796000
96.00000501,11.00598000,11.93993000
96.13333835,10.96936000,11.92773000
96.26667169,11.48822000,11.93993000
96.40000503,10.76181000,11.90819000
96.53333837,10.93273000,11.91796000
96.66667171,11.48822000,11.92773000
96.80000505,10.90221000,11.91796000
96.93333839,10.96936000,11.91796000
97.06667173,11.51874000,11.90819000
97.20000507,10.93273000,11.91796000
97.33333841,10.90221000,11.91796000
97.46667175,11.48822000,11.91796000
97.60000509,10.96936000,11.92773000
97.73333843,10.96936000,11.91796000
97.86667177,11.51874000,11.92773000
98.00000511,10.90221000,11.91796000
98.13333845,11.07313000,11.93993000
98.26667179,11.38445000,11.91796000
98.40000513,10.82896000,11.91796000
98.53333847,10.86558000,11.93993000
98.66667181,11.45159000,11.92773000
98.80000515,11.03650000,11.92773000
98.93333849,10.86558000,11.92773000
99.06667183,11.51874000,11.92773000
99.20000517,11.14028000,11.91796000
99.33333851,10.86558000,11.91796000
99.46667185,11.51874000,11.90819000
99.60000519,11.10975000,11.92773000
99.73333853,10.90221000,11.92773000
99.86667188,11.48822000,11.90819000
100.00000522,11.00598000,11.94970000
100.13333856,10.93273000,11.93993000
100.26667190,11.38445000,11.92773000
100.40000524,11.10975000,11.92773000
100.53333858,10.90221000,11.93993000
100.66667192,11.28067000,11.90819000
100.80000526,11.00598000,11.92773000
100.93333860,11.00598000,11.91796000
101.06667194,11.55537000,11.91796000
101.20000528,11.21353000,11.92773000
101.33333862,11.00598000,11.90819000
101.46667196,11.48822000,11.90819000
101.60000530,11.17690000,11.91796000
